19,80,29,76,73,8,98,13,5
1,56,86,45,30,73,36,67,58
0,21,14,30,90,69,22,2,39
28,50,20,24,15,48,8,46,83
75,4,53,59,94,80,40,59,64
13,17,0,11,31,70,70,88,14
99,63,23,61,61,17,95,76,53
78,75,63,42,53,21,62,19,5
46,27,97,55,1,91,32,39,13
74,40,59,26,71,57,1,14,67
21,20,29,70,96,67,91,41,53
51,39,59,42,61,56,4,96,31
90,95,39,58,8,34,11,26,71
15,93,69,2,93,40,27,5,3
39,87,19,40,38,5,14,0,63
48,65,69,80,48,7,23,68,53
78,65,21,22,91,57,39,48,9
33,97,95,36,50,64,65,16,96
99,98,79,80,55,74,95,34,74
62,66,39,54,41,63,16,72,98
66,79,53,10,92,10,59,99,71
5,26,87,31,7,56,82,77,87
2,72,36,74,21,68,63,46,35
23,95,59,55,43,21,73,35,2
58,76,41,0,67,17,37,5,96
60,84,97,28,63,52,9,10,89
31,54,19,74,70,12,4,98,13
35,82,40,66,92,83,53,83,71
87,70,21,66,67,56,69,6,88
33,20,44,72,10,12,53,19,11
66,69,66,32,12,95,65,1,10
37,92,73,82,91,22,38,98,65
55,88,21,62,97,73,11,30,31
92,40,34,11,3,78,80,4,23
29,36,56,83,49,83,81,9,38
78,34,61,76,13,67,22,14,18
49,20,89,47,98,81,73,88,87
40,19,49,86,42,57,40,90,75
9,17,53,50,97,46,22,55,0
3,68,34,61,2,28,55,10,38
17,86,16,71,83,52,2,80,66
79,14,24,98,37,46,74,10,11
2,83,91,77,19,46,62,42,31
40,40,17,98,44,67,55,31,91
15,73,80,29,6,45,46,11,6
81,69,47,74,67,40,20,68,74
67,88,43,49,78,76,49,36,86
36,56,70,41,76,2,67,14,85
0,89,47,94,69,97,56,56,99
55,45,26,4,18,7,20,5,45
47,30,4,20,89,26,67,82,30
66,9,57,98,29,27,92,94,8
15,17,59,73,43,69,39,30,99
0,5,84,69,24,29,53,52,37
66,86,30,72,21,72,72,41,78
87,54,99,75,30,75,8,97,14
15,98,59,97,65,94,84,47,29
46,55,55,27,31,30,39,52,17
67,4,86,19,52,7,48,4,70
66,7,87,17,22,48,46,26,55
29,59,31,34,48,6,68,23,49
72,46,72,80,21,18,14,52,28
97,9,11,67,12,13,37,10,79
0,47,41,31,39,87,94,79,4
21,17,41,53,65,92,25,84,70
58,0,67,42,83,89,45,53,77
59,77,91,56,26,27,12,51,31
36,79,57,83,38,81,16,18,30
0,89,41,67,71,10,89,94,28
96,92,67,13,69,7,76,85,70
76,84,92,57,66,66,91,60,68
2,40,12,15,90,29,51,97,40
55,3,22,67,48,9,29,83,78
32,64,19,54,40,32,21,6,28
25,27,20,68,52,7,92,1,51
19,25,77,86,67,74,24,22,94
64,52,66,80,63,83,9,5,99
6,89,1,4,78,91,71,98,99
35,58,79,54,92,39,54,64,59
64,61,48,38,88,22,95,77,16
7,16,72,18,98,98,41,91,19
8,9,87,22,49,97,17,22,66
49,60,60,78,66,24,95,23,69
99,54,20,54,36,1,90,99,72
11,91,37,27,72,80,67,9,22
89,59,94,36,53,98,55,10,30
83,93,48,41,13,25,36,19,88
99,64,53,45,22,35,32,41,23
2,63,17,90,61,13,59,83,14
57,39,48,53,62,59,53,96,70
67,89,1,65,83,79,45,4,1
42,49,84,27,57,49,22,73,37
83,41,34,94,69,47,64,93,77
89,71,42,90,31,95,2,13,10
6,36,55,86,52,76,45,84,37
8,90,53,30,40,38,15,49,9
54,74,36,47,10,64,53,51,37
25,4,3,99,46,27,50,71,94
64,36,84,11,79,33,41,6,53
64,85,26,61,99,8,34,83,4
50,97,0,8,29,84,91,77,22
70,41,25,78,70,1,71,25,78
34,30,50,46,81,8,28,24,74
96,5,92,3,13,39,96,87,31
55,31,17,12,19,40,17,91,50
2,93,94,95,87,47,92,70,72
70,96,49,17,7,87,14,76,37
89,13,61,97,7,39,73,1,26
23,1,31,53,37,94,30,91,29
52,39,21,27,63,31,30,17,93
42,91,11,91,9,12,35,96,95
61,99,3,52,24,13,55,78,55
15,20,29,8,94,29,25,93,43
87,96,37,25,73,9,49,85,80
18,48,9,49,28,94,98,14,8
70,29,88,27,60,36,36,0,19
52,18,86,83,1,46,68,18,43
96,92,45,45,63,83,50,94,24
58,9,5,84,82,27,0,60,94
86,28,60,65,54,17,65,36,55
75,88,1,18,90,59,2,53,56
74,9,54,31,15,22,10,29,22
94,98,31,62,28,40,94,44,78
40,1,27,56,86,40,49,28,61
49,97,10,87,82,10,42,32,59
76,76,41,26,57,9,17,11,90
23,50,14,25,93,44,86,79,87
2,50,63,80,34,63,83,33,27
8,91,18,66,60,82,36,12,55
11,72,57,92,83,87,25,67,21
48,21,67,81,97,0,2,60,23
31,24,1,27,62,42,72,75,67
64,51,15,5,88,3,14,23,92
70,22,27,26,17,21,94,22,18
75,52,35,86,67,48,22,3,30
51,60,21,84,94,83,88,54,19
54,11,18,50,92,93,85,21,8
74,5,23,59,42,45,41,64,6
92,45,86,44,3,24,18,52,36
59,43,78,93,47,25,49,31,79
91,47,29,72,76,27,11,63,4
67,70,1,42,24,82,73,44,65
63,23,57,66,40,7,37,80,49
52,17,18,33,13,42,43,54,24
33,46,38,18,7,98,51,85,24
41,37,7,21,16,47,7,14,28
75,6,84,12,34,48,31,40,86
42,65,72,65,52,14,69,82,81
0,88,16,29,70,66,23,5,28
98,30,17,5,30,72,25,84,84
42,83,79,96,39,7,91,97,95
4,43,55,47,72,98,69,43,47
90,49,32,68,88,91,9,65,93
44,52,40,23,37,72,57,28,54
27,17,32,37,49,27,40,27,85
77,64,1,0,78,5,95,48,23
82,71,26,89,8,53,25,99,6
98,85,35,24,17,5,34,51,46
62,78,84,9,34,68,2,88,39
37,34,29,49,56,99,78,77,9
72,84,66,77,63,38,23,40,31
97,15,89,93,82,38,34,1,95
48,21,51,2,11,57,10,71,95
4,91,94,79,29,54,62,17,84
59,75,21,13,77,39,90,19,47
1,5,2,46,24,9,69,57,15
22,47,77,7,75,4,29,6,93
45,7,92,30,55,72,12,3,74
26,8,36,14,67,28,69,82,46
19,24,62,90,30,8,96,93,6
58,12,56,65,95,35,65,79,41
2,12,44,51,25,32,11,88,1
13,14,57,65,25,50,12,87,95
85,25,19,76,39,14,83,30,2
31,21,1,22,35,3,31,4,57
90,58,25,67,13,8,5,69,36
2,96,19,56,59,75,34,62,11
14,22,3,88,8,16,76,43,23
34,69,78,95,49,67,33,22,43
37,12,58,54,45,37,87,38,66
7,62,29,86,71,28,86,64,81
0,47,33,36,62,56,8,22,78
63,93,61,99,19,61,9,68,51
45,1,46,64,4,11,10,20,73
3,49,24,70,14,25,82,95,90
24,29,79,2,23,62,5,15,87
74,48,35,77,9,55,1,25,59
43,64,94,53,13,23,78,88,47
94,53,51,70,5,94,16,65,35
77,98,20,60,80,80,32,18,80
18,23,5,3,24,68,56,19,77
16,42,12,10,64,39,3,69,72
45,43,79,60,50,28,95,89,67
20,40,59,47,15,45,46,54,47
58,3,64,98,29,71,29,9,25
5,2,80,29,13,46,65,90,70
51,94,27,29,58,50,65,20,87
17,83,13,18,8,66,49,89,22
65,5,86,2,91,60,16,94,43
64,54,74,87,40,13,58,35,49
51,8,82,3,34,79,45,22,4
38,26,16,72,87,96,38,64,52
60,11,56,44,66,17,87,10,97
96,75,1,56,79,31,95,89,59
29,67,23,39,95,6,97,47,46
76,98,74,48,2,71,6,57,64
30,88,89,39,56,14,34,5,22
11,12,94,46,13,2,17,81,93
4,54,39,38,89,0,48,92,92
67,96,88,3,76,81,63,64,29
95,76,99,57,15,46,56,4,41
29,60,88,77,32,79,75,32,63
59,25,64,87,34,50,58,93,29
8,76,17,25,28,52,0,69,46
58,4,65,42,92,90,43,79,30
96,16,73,6,81,67,70,53,32
24,39,45,3,98,65,46,67,85
74,3,95,79,58,29,85,9,15
38,79,45,41,9,47,26,5,67
14,35,78,24,41,70,44,1,68
24,27,97,64,68,57,96,47,5
29,29,58,71,69,30,43,54,88
30,10,0,82,21,44,61,50,58
